,Cor_is,Iteration,Cor_train,test_RMSE,training_RMSE
336,0.8562022119264925,336000.0,0.9809104973807993,7.552720069885254,2.112290143966675
337,0.8578963592080445,337000.0,0.979718588978218,7.521115303039551,2.109262466430664
338,0.8620123016515682,338000.0,0.9836230127562816,7.509493350982666,1.9320008754730225
339,0.8589199374894346,339000.0,0.9816596512554807,7.647975921630859,2.0323591232299805
340,0.8552065281334018,340000.0,0.9821668854890768,7.530722141265869,2.028740882873535
341,0.8539730309383932,341000.0,0.9802858257277572,7.751555919647217,2.056871175765991
342,0.8534145155382113,342000.0,0.984600137826245,7.739272117614746,1.8832975625991821
343,0.8570261419353703,343000.0,0.980818100802445,7.50679349899292,2.078798532485962
344,0.8537079667499703,344000.0,0.9806851049206331,7.593202590942383,2.148469924926758
345,0.8586337547525001,345000.0,0.9820074793094287,7.665317058563232,1.9900541305541992
346,0.8581299195823092,346000.0,0.9811003672331197,7.393303394317627,1.9640768766403198
347,0.8549478363405087,347000.0,0.9847141090090028,7.610450267791748,1.9037824869155884
348,0.8537379966963357,348000.0,0.9841891652186413,7.623982906341553,2.0047898292541504
349,0.8541205608028453,349000.0,0.9822864189201973,7.626450061798096,1.9320721626281738
