,Iteration,training_RMSE,test_RMSE,Cor_train,Cor_is
337,337000.0,2.3847527503967285,5.9092116355896,0.9753468397692276,0.8551415233669534
338,338000.0,2.2953851222991943,5.895881175994873,0.9773012140876159,0.8589537505972401
339,339000.0,2.3460257053375244,5.912616729736328,0.9746619510478615,0.859424543184767
340,340000.0,2.4489331245422363,5.789023399353027,0.9734401704464873,0.8566699691613896
341,341000.0,2.2912349700927734,5.852662563323975,0.9770316498591606,0.8574889300012136
342,342000.0,2.5614020824432373,5.736372470855713,0.9701970663281585,0.8593629036415805
343,343000.0,2.679997205734253,5.884483337402344,0.9683165597039115,0.85582521722367
344,344000.0,2.4876577854156494,5.742517471313477,0.9721370221382627,0.8575745408950672
345,345000.0,2.5133838653564453,5.839571475982666,0.9719297210787797,0.8596046257284407
346,346000.0,2.390047788619995,5.808661460876465,0.9739040551658732,0.855178632752693
347,347000.0,2.447819709777832,5.790835857391357,0.9733105177133665,0.8582210090195322
348,348000.0,2.701472043991089,5.864912509918213,0.9663000547526693,0.8575189708189557
349,349000.0,2.44271183013916,5.891138553619385,0.9735070804875887,0.8579743955183144
